# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
65 0.4822984446793448 -0.3717557205490178 0.5932883085773824 0.5264929984381125 -3.3399299103489373 5.075406164218293 31.549493016591256 1 img_0065.jpg

66 0.4481302306381227 -0.509105361627832 0.48842381910467275 0.549029325338113 -9.223600920751595 3.7988235969898945 30.320450806261398 1 img_0066.jpg

67 0.5292615508078576 -0.4335442118670294 0.5487223732368148 0.48044290431061154 -6.4531891463603905 5.465099758925496 30.477167805869833 1 img_0067.jpg

68 0.4312312041995105 -0.5546363342931581 0.4225205492949865 0.5726207913007975 -8.964769667406483 1.8435519376883902 30.112742124300595 1 img_0068.jpg

69 0.5673642376829336 -0.4996170343881238 0.4894276800453132 0.4346736554625117 -9.858064229310507 5.6103442709341325 28.832430138443087 1 img_0069.jpg

70 -0.4638173685759431 0.5721659943322737 -0.3924988038102688 -0.5508577062586638 -8.830009008922174 1.6558417102784795 29.368697805490473 1 img_0070.jpg

71 0.5894545120040988 -0.5604060331546933 0.42391799252021306 0.3984745812463614 -12.390315042826625 5.322391699309688 26.960148214623683 1 img_0071.jpg

72 0.5579861724351267 -0.5564047048139282 0.41732626888149243 0.4526632535711007 -9.18833950371715 3.743688804738065 28.10010654190722 1 img_0072.jpg

73 0.5896451371624665 -0.6132932851698356 0.3460360267699422 0.3955363785589371 -13.832989860683757 3.735704138339187 25.573642115865315 1 img_0073.jpg

74 0.6404052490528512 -0.554934586844968 0.4235966036315981 0.3201478388190915 -10.482212340779979 6.408222190813475 25.96351691729665 1 img_0074.jpg

75 0.5776661370655045 -0.6421886094968181 0.2772177157190743 0.4207682996755573 -12.993700503837376 1.6733910912638785 25.08582936919291 1 img_0075.jpg

76 0.6674693330416175 -0.6006194746803201 0.35110671244779756 0.2654524676054342 -12.704024674515782 6.207657580320606 23.620407316868885 1 img_0076.jpg

77 0.6010421619343241 -0.6597738527830701 0.21382531584745718 0.39714671982005917 -13.113899560167782 0.6611534399654795 23.63908519485085 1 img_0077.jpg

78 0.6854596243117792 -0.6336887065635483 0.2897643280953196 0.21123532085245492 -13.553151951656309 6.1796946952158445 21.450946136574448 1 img_0078.jpg

79 0.6444795879937145 -0.654092014127864 0.23529399274185728 0.318506569309333 -11.85415778337793 2.915457469914586 22.523926964988362 1 img_0079.jpg

80 0.6677720216154693 -0.6868369102570688 0.1680121839404797 0.2326101715395584 -15.423159885266895 3.551176556784775 19.34051904984041 1 img_0080.jpg

81 0.696578650542166 -0.6499770799637301 0.2628768354039267 0.15232776680137705 -11.911495146031372 6.7603024301268055 19.89916560459044 1 img_0081.jpg

82 0.666401928250264 -0.695874085136216 0.09527895312104394 0.2501792332555255 -14.458806560033992 1.6206811443293225 18.55390145995238 1 img_0082.jpg

83 0.7084808269586227 -0.6752688283529585 0.1847010399753833 0.0891765278470788 -12.844551870748914 6.531842339312126 17.296213381635322 1 img_0083.jpg

84 0.6765779328246857 -0.6948485369129214 0.03297297561756357 0.2415379772283675 -13.332257353264477 0.6271948265203665 17.419804344057265 1 img_0084.jpg

85 0.7118986381131374 -0.6941645017544114 0.09906909818885783 0.039003683681885934 -13.31864080653995 5.924207346457126 14.900831599926041 1 img_0085.jpg

86 0.6996617269021822 -0.6925469290960599 0.016582491369148297 0.1748634892934072 -12.026467387733625 1.7955770063774334 16.04890577497523 1 img_0086.jpg

87 0.7105186582911115 -0.7035304656759356 0.012490224195960468 0.007219029403909237 -13.089348598157569 4.977222527235529 13.02531675483727 1 img_0087.jpg

88 0.7103530865161968 -0.6966890570124156 0.0973442224675121 -0.023387019225619792 -9.500556219503112 6.564691558305429 14.090657215394303 1 img_0088.jpg

89 0.7018858510183013 -0.6951072829850827 -0.11939929571021525 0.09962893889485953 -12.560428395837379 1.199435817674246 12.631064338409992 1 img_0089.jpg

90 0.706151604831052 -0.7026326397313843 -0.007009092025581048 -0.0872247511180928 -10.297090309125124 6.032376376657886 11.62041743794015 1 img_0090.jpg

91 0.716489563417315 -0.6809426719502301 -0.13954643288585034 0.059047236177331985 -10.503332699384464 1.7542889604913232 11.941485541492915 1 img_0091.jpg

92 0.6997653082583802 -0.6961456988431023 -0.10108551835627859 -0.12446444198623632 -9.925602608104064 5.2052253613452075 9.949455526054575 1 img_0092.jpg

93 0.70163585989604 -0.7000369503940566 -0.054166762097970875 -0.12133157080807776 -7.41532591676137 5.561803586579637 10.753341695798007 1 img_0093.jpg

94 0.6985372622685652 -0.6776224692692335 -0.1998023004357381 -0.11380915211173372 -9.150088295282474 3.8847309199274376 9.115053756520473 1 img_0094.jpg

95 0.6785344603391184 -0.6939735426315987 -0.10178116973074348 -0.21824825714743232 -5.994899801969139 5.903185387926839 9.272249750335241 1 img_0095.jpg

96 0.710212052316039 -0.6436110739524799 -0.27226160518613124 -0.08507199640449696 -7.536948671659667 2.847538383370162 8.983263066036107 1 img_0096.jpg

97 0.6645173176953345 -0.6708631317580683 -0.19974785413261748 -0.2616489780224055 -5.467787963675088 5.296851739443546 8.2130786197527 1 img_0097.jpg

98 0.6994031684802554 -0.6457572762837016 -0.26071749135212724 -0.16080776644642603 -4.89170858992155 4.019412538049883 8.639071040014043 1 img_0098.jpg

99 0.656046182851656 -0.6400290664117804 -0.2971781222201648 -0.2676777237416912 -4.655849189204496 4.748383842222186 7.659681738248629 1 img_0099.jpg

100 0.6293503720021009 -0.6695882733174152 -0.21325752541162593 -0.3317994595413462 -1.6639041167181028 5.276318887507178 7.93288209454324 1 img_0100.jpg

101 0.6852963280626505 -0.5836188850084899 -0.38634800908152117 -0.20122911241676733 -3.714592794275598 3.9738689021992903 7.8515854335177755 1 img_0101.jpg

102 0.6156662160666301 -0.6204529423910118 -0.3296986470077731 -0.35678012673602916 -1.7718280774558046 4.966812508508275 7.628210412984329 1 img_0102.jpg

103 0.6024571192033001 -0.6482459418656825 -0.26700699670657946 -0.3814837900693391 0.6616772670892446 4.816403515179713 7.8479265009018775 1 img_0103.jpg

104 0.6471437440771678 -0.6069235315801305 -0.2984943020227507 -0.35178111514980226 0.33153221849871284 5.609187968998557 7.712530565071386 1 img_0104.jpg

105 0.5832637365841582 -0.6650271797465096 -0.34582008668900976 -0.3129708156149632 0.08952769912327124 8.573920784087555 5.031502664247774 1 img_0105.jpg

106 0.5943617663371933 -0.6558425395111369 -0.34166808150687983 -0.3160183161836076 0.08456363141382298 8.891506079881154 4.823743229510147 1 img_0106.jpg

107 0.6661969934195361 -0.5439402821774644 -0.45705216251616543 -0.2267462372846963 -3.369734714937887 8.144260691177978 5.561769211517374 1 img_0107.jpg

108 0.5992265520628385 -0.5723604193182222 -0.4253649102163191 -0.3638623130490628 -0.870788794306681 8.871669795598239 5.582848531071637 1 img_0108.jpg

109 0.5661853814359931 -0.6171974231722059 -0.34259091821484866 -0.4255971304349631 2.596766965704538 8.570039139990898 5.872626344107587 1 img_0109.jpg

110 0.6444319815113415 -0.5321971502860477 -0.4481404196315307 -0.3172440365479726 -0.175841339798674 8.952962376438489 6.207315908322066 1 img_0110.jpg

111 0.5752814113415073 -0.5372925719764036 -0.4584076906548901 -0.41258984356422934 1.2422884098623614 9.052464561802738 6.367441368188142 1 img_0111.jpg

112 0.5302878196824766 -0.5725953805359544 -0.4030658808299777 -0.47798248314770403 4.073261310232006 8.373791319161862 6.714035299531852 1 img_0112.jpg

113 0.550668027401676 -0.5716851831774151 -0.4052022788747563 -0.45359881848132755 4.624244631939666 8.508461580273572 6.6354890467299015 1 img_0113.jpg

114 0.5989908744553398 -0.470840925081358 -0.5188625493558999 -0.38768596887642814 1.4291716423602299 9.53255172283545 7.0748886488767795 1 img_0114.jpg

115 0.5017378338960828 -0.5195915995856217 -0.47171613078627034 -0.5057347206128447 4.883023368272774 8.587650767149578 7.658137596811018 1 img_0115.jpg

116 0.501975286358178 -0.5395148479081777 -0.4484144972284908 -0.5058349330043951 6.701047519261087 8.229292198525163 7.546888916784059 1 img_0116.jpg

117 0.522814901418244 -0.43840831899369703 -0.5535629979309886 -0.47752563492843897 4.120422417804754 9.742266587769917 8.387912725312896 1 img_0117.jpg

118 -0.43660858441691425 0.5023459842222404 0.4867107911475116 0.5658039076657305 8.169601141945073 7.679264619549022 8.983756544725921 1 img_0118.jpg

119 0.5331272337672709 -0.3784688198448595 -0.5846935040915074 -0.48028138761989464 4.981596083744 10.386239437354996 9.483072282375604 1 img_0119.jpg

120 -0.42205616095593634 0.421691290636331 0.5611634633244041 0.5737077826126838 7.57823226912215 8.74411747156103 10.435085484539043 1 img_0120.jpg

121 -0.3830959516799338 0.46568704117593906 0.5229688067390588 0.6023924789248037 10.124847340489383 7.232573092181697 10.45533232663124 1 img_0121.jpg

122 -0.4350837817444419 0.3383355134308408 0.6162692730437869 0.5625329913138669 7.0072779252349795 10.07806467195931 11.621464350765937 1 img_0122.jpg

123 -0.3341077075337137 0.4067316892116611 0.5699247745426936 0.6309731564179694 10.549413941360429 7.4157075783939845 12.290352564260976 1 img_0123.jpg

124 -0.44647744866278616 0.27558989960136493 0.6398790216696241 0.5614827982230652 7.389702265426813 10.980592151922622 12.71671497646698 1 img_0124.jpg

125 -0.32312243406449476 0.31232666906600476 0.6317779569849029 0.6315857483052897 9.245160189352777 9.02586930054657 14.010865419236158 1 img_0125.jpg

126 -0.27484377165781043 0.36717532188227536 0.5973572094929356 0.6578811051005874 12.105460654482755 6.968854619966475 14.071082329235379 1 img_0126.jpg

127 -0.35598235711406595 0.21529112658951538 0.6690774148977647 0.615842272914953 8.100422756399592 10.79676562364493 15.26248059488308 1 img_0127.jpg

128 -0.22579188087285096 0.2918554072496533 0.6374841930223718 0.6763522391754572 11.337427843955746 7.5566909783967535 16.285391032808587 1 img_0128.jpg

129 -0.32668702909830627 0.19793656289793765 0.667754292125508 0.638906023946429 9.84678407263734 10.520016554447876 16.382574939432523 1 img_0129.jpg

130 -0.21487680721536073 0.19773476083463387 0.6765268527890687 0.676047586737739 9.90498888455066 9.121876045509968 18.082365415447963 1 img_0130.jpg

131 -0.1546579426459878 0.25764582941142067 0.6514292844715479 0.6966630711443649 12.750562295604677 6.729085348725919 18.290758584946893 1 img_0131.jpg

132 -0.226696489649338 0.10502588704489055 0.6950562983255545 0.6741476149843441 8.640465612825276 10.458511191927496 19.632666874466917 1 img_0132.jpg

133 -0.09698465579522171 0.18843870211828193 0.673255568774548 0.7083867384404651 11.78458264477723 6.988840335896644 20.549074722740436 1 img_0133.jpg

134 -0.2125990491430199 0.03792011897943521 0.698168767460154 0.6825863176355342 8.250063267365812 10.915039335730642 21.179861794257178 1 img_0134.jpg

135 -0.05731376368892674 0.10459523585910566 0.6955933901021797 0.7084665163390184 10.114408665692324 8.086788444335374 22.43968480981809 1 img_0135.jpg

136 -0.13539996412416289 0.03547188727874509 0.6949405164020493 0.7053128905605741 9.727284303567295 9.742525751489865 22.650511467546394 1 img_0136.jpg

137 -0.037922601671818594 0.01214228803927447 0.7033360815175987 0.7097413596227019 8.053948981220017 9.056730894545026 24.197502355366623 1 img_0137.jpg

138 0.031724916262391496 0.08223644510466918 0.6949744584712882 0.7136113780323508 11.133009826683772 6.7871476616695485 24.403500612301098 1 img_0138.jpg

139 -0.045808773483100876 -0.08048471033660656 0.6975642166308288 0.7105124427835341 6.198035862891627 9.930402494643914 25.526590837981335 1 img_0139.jpg

140 0.08806929389371952 0.007529925209744269 0.6993769582881341 0.7092665013343258 9.018871314387502 7.295579171093361 26.213634363888836 1 img_0140.jpg

141 -0.03410475326505421 -0.1347890525185735 0.6823169593362909 0.7177132743149967 5.799092365275027 9.84874778797011 26.665703326068765 1 img_0141.jpg

142 0.12109416090210348 -0.08568403059233641 0.697666302923343 0.7008966977109689 6.056796804130748 8.3915050895831 27.543356954695025 1 img_0142.jpg

143 0.0965737583384646 -0.09559675718704161 0.6940506084443829 0.7069855176265547 7.385405214084486 8.514313102626623 27.552674922368613 1 img_0143.jpg

144 0.12534633565129127 -0.18149154098446846 0.681062841039031 0.6982138091199003 3.2640784670295657 9.13351661539874 28.460421765319797 1 img_0144.jpg

145 0.2157983501607028 -0.10074916185673208 0.6929841191926369 0.6804804839228602 6.597852359049626 7.481086993143377 28.780873279939517 1 img_0145.jpg

146 0.139836153438402 -0.25789857799207083 0.6538068683842052 0.6974745533099096 1.2637052700326443 9.036252248220517 29.29881818976284 1 img_0146.jpg

147 0.270723975979905 -0.17443822967360606 0.6775015865905295 0.6612650248011649 3.6974639935415756 7.936399909324289 29.688575393663715 1 img_0147.jpg

148 0.16704829005059546 -0.3189309349975383 0.6225654347659715 0.6948310635884273 -0.33779822885567096 8.54279735887072 29.93333420111188 1 img_0148.jpg

149 0.32005922171040274 -0.2444836762106419 0.6566181132679193 0.6376852515098175 0.9475259496245819 8.387476909401062 30.103933175394197 1 img_0149.jpg

150 0.24839684078237959 -0.3003933482566361 0.629290150906164 0.6723516578286975 0.9196257953271173 8.288772035982719 30.24510028730573 1 img_0150.jpg

151 0.26404446820125965 -0.3662772923404361 0.6017455488150663 0.658804795375176 -2.817173902004831 8.430079177311436 30.11514495930569 1 img_0151.jpg

152 0.37709699874107866 -0.2996864483920494 0.633562021405237 0.6054626753347728 -1.0931082325312564 8.637539301578272 30.197337004316978 1 img_0152.jpg

153 0.31189322347128634 -0.3487723370327097 0.603775260008884 0.6453959323350565 -1.0749912906333365 8.112380209762591 30.412293694219123 1 img_0153.jpg

154 0.34863792969100194 -0.4093461072143336 0.57056657695258 0.6207585196788353 -5.111570587187271 8.096505035501192 30.005519128835175 1 img_0154.jpg

155 0.4373407324876399 -0.3399476523373705 0.6096654153321942 0.5669892051223797 -2.4290143256454932 8.68579370134862 30.11423118176257 1 img_0155.jpg

156 0.3475933332622867 -0.4370104626610481 0.5361906948201516 0.6330089011891323 -4.472518166613591 7.032657192917189 30.282458106506837 1 img_0156.jpg

157 0.45538385891092154 -0.4167685603754585 0.5581127765267477 0.554472394987857 -5.575295291555705 8.390821026721863 29.62776182832005 1 img_0157.jpg

158 0.4383123411054485 -0.4407718019834215 0.5283982409020987 0.578271397548345 -5.371229528044489 7.188177634647538 29.89707854088623 1 img_0158.jpg

159 0.4996692923681643 -0.45975625018349786 0.5157855608046151 0.5224174996561424 -7.412018186125117 7.950390698010003 29.03909077933575 1 img_0159.jpg

160 0.5018276940795989 -0.4676613638220373 0.5054138313684137 0.5234679295853425 -6.713575201748653 7.6286609003652615 29.067751504916835 1 img_0160.jpg

161 0.5153910261945195 -0.5217696639259023 0.4562097793174388 0.5039852628598825 -9.861375286530405 7.380849527629491 27.930065607197022 1 img_0161.jpg

162 0.5767977667775288 -0.47856672213283374 0.49977968608471923 0.4341641326555545 -7.794929692450745 9.200140635545868 27.671413037801994 1 img_0162.jpg

163 -0.49645296977834147 0.5743380645823981 -0.3867962732425925 -0.523506331743611 -11.01796365420014 5.646570604163386 27.244401391483123 1 img_0163.jpg

164 0.5872262132981173 -0.5515247614286964 0.4291033364023641 0.40848027937090525 -11.223092052267154 9.008307157674999 25.68561931786995 1 img_0164.jpg

165 0.6008939225230482 -0.519849439587891 0.4696342102612951 0.3848723977986346 -8.174229492079808 9.988783271618567 26.05270904341039 1 img_0165.jpg

166 0.5286744532636497 -0.6222328608971983 0.32400066133413924 0.47786311925185143 -13.134722601839778 5.506112046065286 25.054005862426855 1 img_0166.jpg

167 0.612986599950558 -0.5987642898961745 0.37202786695383805 0.3568249145392761 -13.015950363635493 9.237526769138668 23.389372599836022 1 img_0167.jpg

168 0.6277088544052548 -0.5643433160162435 0.4203450538426089 0.3328787338943223 -9.698587046314511 10.35793044344325 24.02664919928473 1 img_0168.jpg

169 0.566773961194457 -0.6491005780369847 0.2703466288640594 0.4293581451024716 -14.232921469258203 5.377742305512004 23.05171812494307 1 img_0169.jpg

170 0.6462132740908992 -0.6240611709855204 0.3257386689654765 0.29470388324129926 -13.471402535120335 9.535701628300647 21.36378917296917 1 img_0170.jpg

171 0.6523252300907914 -0.5974153220026454 0.37055199638107855 0.2832983325073921 -10.386264354145817 10.345238421597273 22.201996581484675 1 img_0171.jpg

172 0.6058511079819296 -0.6730858906289827 0.21061868206278667 0.3681570175338132 -15.23810837439384 5.417748215336928 20.701226740952883 1 img_0172.jpg

173 0.6724671134844061 -0.6469674994948259 0.2769540167527879 0.22916698820698364 -13.5899800148279 9.863921214579467 19.243179543272145 1 img_0173.jpg

174 0.6637028149369905 -0.6384022536473689 0.29494259353127145 0.254852903659587 -11.365869676890206 9.537917009723905 20.21651591017401 1 img_0174.jpg

175 0.6504562338710849 -0.6909642349579893 0.16333819589758578 0.2698068709060002 -15.622733905696192 6.744549105699958 17.78090363813885 1 img_0175.jpg

176 0.694775113268768 -0.65903631841352 0.24033988133812326 0.158730634827374 -12.477495140070166 10.349386000455224 17.46246514356124 1 img_0176.jpg

177 0.655806923216683 -0.6855708001550966 0.1112454249776111 0.29586215178241165 -14.362117290597343 4.84270249297906 17.876787821115823 1 img_0177.jpg

178 0.6964167501084672 -0.6911777425751322 0.13474558888161825 0.13827749135000564 -14.445460731521223 8.830149833088267 15.086099135510878 1 img_0178.jpg

179 0.7046764564986923 -0.6727978059921752 0.20279035902695883 0.09823580912416342 -10.97515974043549 10.610161963235877 15.823695974558897 1 img_0179.jpg

180 0.6829846005362311 -0.7041739847225789 0.03523461346229853 0.1908652841258788 -14.86918920515205 5.801774644094608 14.41200095825727 1 img_0180.jpg

181 0.7117701386264289 -0.692319373520808 0.11236139498384838 0.038106058898209325 -12.057107778036558 10.119948733097946 13.22486606265194 1 img_0181.jpg

